"ID","Category","DispelType","Mechanic","Attributes","AttributesEx","AttributesExB","AttributesExC","AttributesExD","AttributesExE","AttributesExF","AttributesExG","ShapeshiftMask","ShapeshiftExclude","Targets","TargetCreatureType","RequiresSpellFocus","FacingCasterFlags","CasterAuraState","TargetAuraState","ExcludeCasterAuraState","ExcludeTargetAuraState","CasterAuraSpell","TargetAuraSpell","ExcludeCasterAuraSpell","ExcludeTargetAuraSpell","CastingTimeIndex","RecoveryTime","CategoryRecoveryTime","InterruptFlags","AuraInterruptFlags","ChannelInterruptFlags","ProcTypeMask","ProcChance","ProcCharges","MaxLevel","BaseLevel","SpellLevel","DurationIndex","PowerType","ManaCost","ManaCostPerLevel","ManaPerSecond","ManaPerSecondPerLevel","RangeIndex","Speed","ModalNextSpell","CumulativeAura","Totem_1","Totem_2","Reagent_1","Reagent_2","Reagent_3","Reagent_4","Reagent_5","Reagent_6","Reagent_7","Reagent_8","ReagentCount_1","ReagentCount_2","ReagentCount_3","ReagentCount_4","ReagentCount_5","ReagentCount_6","ReagentCount_7","ReagentCount_8","EquippedItemClass","EquippedItemSubclass","EquippedItemInvTypes","Effect_1","Effect_2","Effect_3","EffectDieSides_1","EffectDieSides_2","EffectDieSides_3","EffectRealPointsPerLevel_1","EffectRealPointsPerLevel_2","EffectRealPointsPerLevel_3","EffectBasePoints_1","EffectBasePoints_2","EffectBasePoints_3","EffectMechanic_1","EffectMechanic_2","EffectMechanic_3","ImplicitTargetA_1","ImplicitTargetA_2","ImplicitTargetA_3","ImplicitTargetB_1","ImplicitTargetB_2","ImplicitTargetB_3","EffectRadiusIndex_1","EffectRadiusIndex_2","EffectRadiusIndex_3","EffectAura_1","EffectAura_2","EffectAura_3","EffectAuraPeriod_1","EffectAuraPeriod_2","EffectAuraPeriod_3","EffectMultipleValue_1","EffectMultipleValue_2","EffectMultipleValue_3","EffectChainTargets_1","EffectChainTargets_2","EffectChainTargets_3","EffectItemType_1","EffectItemType_2","EffectItemType_3","EffectMiscValue_1","EffectMiscValue_2","EffectMiscValue_3","EffectMiscValueB_1","EffectMiscValueB_2","EffectMiscValueB_3","EffectTriggerSpell_1","EffectTriggerSpell_2","EffectTriggerSpell_3","EffectPointsPerCombo_1","EffectPointsPerCombo_2","EffectPointsPerCombo_3","EffectSpellClassMaskA_1","EffectSpellClassMaskA_2","EffectSpellClassMaskA_3","EffectSpellClassMaskB_1","EffectSpellClassMaskB_2","EffectSpellClassMaskB_3","EffectSpellClassMaskC_1","EffectSpellClassMaskC_2","EffectSpellClassMaskC_3","SpellVisualID_1","SpellVisualID_2","SpellIconID","ActiveIconID","SpellPriority","Name_Lang_enUS","Name_Lang_enGB","Name_Lang_koKR","Name_Lang_frFR","Name_Lang_deDE","Name_Lang_enCN","Name_Lang_zhCN","Name_Lang_enTW","Name_Lang_zhTW","Name_Lang_esES","Name_Lang_esMX","Name_Lang_ruRU","Name_Lang_ptPT","Name_Lang_ptBR","Name_Lang_itIT","Name_Lang_Unk","Name_Lang_Mask","NameSubtext_Lang_enUS","NameSubtext_Lang_enGB","NameSubtext_Lang_koKR","NameSubtext_Lang_frFR","NameSubtext_Lang_deDE","NameSubtext_Lang_enCN","NameSubtext_Lang_zhCN","NameSubtext_Lang_enTW","NameSubtext_Lang_zhTW","NameSubtext_Lang_esES","NameSubtext_Lang_esMX","NameSubtext_Lang_ruRU","NameSubtext_Lang_ptPT","NameSubtext_Lang_ptBR","NameSubtext_Lang_itIT","NameSubtext_Lang_Unk","NameSubtext_Lang_Mask","Description_Lang_enUS","Description_Lang_enGB","Description_Lang_koKR","Description_Lang_frFR","Description_Lang_deDE","Description_Lang_enCN","Description_Lang_zhCN","Description_Lang_enTW","Description_Lang_zhTW","Description_Lang_esES","Description_Lang_esMX","Description_Lang_ruRU","Description_Lang_ptPT","Description_Lang_ptBR","Description_Lang_itIT","Description_Lang_Unk","Description_Lang_Mask","AuraDescription_Lang_enUS","AuraDescription_Lang_enGB","AuraDescription_Lang_koKR","AuraDescription_Lang_frFR","AuraDescription_Lang_deDE","AuraDescription_Lang_enCN","AuraDescription_Lang_zhCN","AuraDescription_Lang_enTW","AuraDescription_Lang_zhTW","AuraDescription_Lang_esES","AuraDescription_Lang_esMX","AuraDescription_Lang_ruRU","AuraDescription_Lang_ptPT","AuraDescription_Lang_ptBR","AuraDescription_Lang_itIT","AuraDescription_Lang_Unk","AuraDescription_Lang_Mask","ManaCostPct","StartRecoveryCategory","StartRecoveryTime","MaxTargetLevel","SpellClassSet","SpellClassMask_1","SpellClassMask_2","SpellClassMask_3","MaxTargets","DefenseType","PreventionType","StanceBarOrder","EffectChainAmplitude_1","EffectChainAmplitude_2","EffectChainAmplitude_3","MinFactionID","MinReputation","RequiredAuraVision","RequiredTotemCategoryID_1","RequiredTotemCategoryID_2","RequiredAreasID","SchoolMask","RuneCostID","SpellMissileID","PowerDisplayID","Field227","Field228","Field229","SpellDescriptionVariableID","SpellDifficultyID"
"103002","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","353","0","0","Familiar Aura: Механобелка","","","","","","","","Аура фамильяра: Механобелка","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Механобелка","","","","","","","","16712188","+2% выносливости","","","","","","","","+2% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","+2% выносливости","","","","","","","","+2% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102003","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191003","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","353","0","0","Summon Familiar: Треснувшая Механобелка","0","0","0","0","0","0","0","Призыв фамильяра: Треснувшая Механобелка","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Треснувшую Механобелку. +2% выносливости; -1% духа","0","0","0","0","0","0","0","Призывает Треснувшую Механобелку. +2% выносливости; -1% духа","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103003","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","353","0","0","Familiar Aura: Треснувшая Механобелка","","","","","","","","Аура фамильяра: Треснувшая Механобелка","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Треснувшая Механобелка","","","","","","","","16712188","+2% выносливости","","","","","","","","+2% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","+2% выносливости","","","","","","","","+2% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"104003","0","0","0","2214592512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","137","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","353","0","0","Familiar Debuff: Треснувшая Механобелка","","","","","","","","Штраф фамильяра: Треснувшая Механобелка","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Штраф фамильяра: Треснувшая Механобелка","","","","","","","","16712188","-1% духа","","","","","","","","-1% духа","","","Увеличивает броню на 1%.","","","","","16712190","-1% духа","","","","","","","","-1% духа","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102004","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191004","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3811","0","0","Summon Familiar: Бронзовый Щитоносец","0","0","0","0","0","0","0","Призыв фамильяра: Бронзовый Щитоносец","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Бронзового Щитоносца. +2% блока","0","0","0","0","0","0","0","Призывает Бронзового Щитоносца. +2% блока","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103004","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3811","0","0","Familiar Aura: Бронзовый Щитоносец","","","","","","","","Аура фамильяра: Бронзовый Щитоносец","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Бронзовый Щитоносец","","","","","","","","16712188","+2% блока","","","","","","","","+2% блока","","","Увеличивает броню на 1%.","","","","","16712190","+2% блока","","","","","","","","+2% блока","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102005","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191005","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3811","0","0","Summon Familiar: Ржавый Щитоносец","0","0","0","0","0","0","0","Призыв фамильяра: Ржавый Щитоносец","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Ржавого Щитоносца. +2% блока; -1% скорости атаки","0","0","0","0","0","0","0","Призывает Ржавого Щитоносца. +2% блока; -1% скорости атаки","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103005","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3811","0","0","Familiar Aura: Ржавый Щитоносец","","","","","","","","Аура фамильяра: Ржавый Щитоносец","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Ржавый Щитоносец","","","","","","","","16712188","+2% блока","","","","","","","","+2% блока","","","Увеличивает броню на 1%.","","","","","16712190","+2% блока","","","","","","","","+2% блока","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"104005","0","0","0","2214592512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","-2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","192","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3811","0","0","Familiar Debuff: Ржавый Щитоносец","","","","","","","","Штраф фамильяра: Ржавый Щитоносец","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Штраф фамильяра: Ржавый Щитоносец","","","","","","","","16712188","-1% скорости атаки","","","","","","","","-1% скорости атаки","","","Увеличивает броню на 1%.","","","","","16712190","-1% скорости атаки","","","","","","","","-1% скорости атаки","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102006","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191006","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1701","0","0","Summon Familiar: Ржавый Механодракон","0","0","0","0","0","0","0","Призыв фамильяра: Ржавый Механодракон","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Ржавого Механодракона. +3% брони, +3% выносливости","0","0","0","0","0","0","0","Призывает Ржавого Механодракона. +3% брони, +3% выносливости","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103006","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","101","137","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1701","0","0","Familiar Aura: Ржавый Механодракон","","","","","","","","Аура фамильяра: Ржавый Механодракон","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Ржавый Механодракон","","","","","","","","16712188","+3% брони, +3% выносливости","","","","","","","","+3% брони, +3% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","+3% брони, +3% выносливости","","","","","","","","+3% брони, +3% выносливости","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102007","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191007","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2552","0","0","Summon Familiar: Железнолоб","0","0","0","0","0","0","0","Призыв фамильяра: Железнолоб","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Железнолоба. +3% выносливости, +3% блока","0","0","0","0","0","0","0","Призывает Железнолоба. +3% выносливости, +3% блока","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103007","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","137","51","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2552","0","0","Familiar Aura: Железнолоб","","","","","","","","Аура фамильяра: Железнолоб","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Железнолоб","","","","","","","","16712188","+3% выносливости, +3% блока","","","","","","","","+3% выносливости, +3% блока","","","Увеличивает броню на 1%.","","","","","16712190","+3% выносливости, +3% блока","","","","","","","","+3% выносливости, +3% блока","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102008","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191008","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3811","0","0","Summon Familiar: Хрустальный Страж","0","0","0","0","0","0","0","Призыв фамильяра: Хрустальный Страж","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Хрустального Стража. +3% брони, +3 сопротивления всем школам магии","0","0","0","0","0","0","0","Призывает Хрустального Стража. +3% брони, +3 сопротивления всем школам магии","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103008","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","2","2","0","0","0","0","1","1","0","0","0","0","0","0","0","101","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","126","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3811","0","0","Familiar Aura: Хрустальный Страж","","","","","","","","Аура фамильяра: Хрустальный Страж","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Хрустальный Страж","","","","","","","","16712188","+3% брони, +3 сопротивления всем школам магии","","","","","","","","+3% брони, +3 сопротивления всем школам магии","","","Увеличивает броню на 1%.","","","","","16712190","+3% брони, +3 сопротивления всем школам магии","","","","","","","","+3% брони, +3 сопротивления всем школам магии","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102009","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191009","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4375","0","0","Summon Familiar: Механостраж","0","0","0","0","0","0","0","Призыв фамильяра: Механостраж","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Механостража. +5% брони, +5% выносливости, +5% уворота; -10% силы атаки, -5% шанса критического удара","0","0","0","0","0","0","0","Призывает Механостража. +5% брони, +5% выносливости, +5% уворота; -10% силы атаки, -5% шанса критического удара","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103009","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","6","1","1","1","0","0","0","4","4","4","0","0","0","1","1","1","0","0","0","0","0","0","101","137","49","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4375","0","0","Familiar Aura: Механостраж","","","","","","","","Аура фамильяра: Механостраж","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Механостраж","","","","","","","","16712188","+5% брони, +5% выносливости, +5% уворота","","","","","","","","+5% брони, +5% выносливости, +5% уворота","","","Увеличивает броню на 1%.","","","","","16712190","+5% брони, +5% выносливости, +5% уворота","","","","","","","","+5% брони, +5% выносливости, +5% уворота","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"104009","0","0","0","2214592512","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","6","0","1","1","0","0","0","0","-11","-6","0","0","0","0","1","1","0","0","0","0","0","0","0","166","290","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4375","0","0","Familiar Debuff: Механостраж","","","","","","","","Штраф фамильяра: Механостраж","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Штраф фамильяра: Механостраж","","","","","","","","16712188","-10% силы атаки, -5% шанса критического удара","","","","","","","","-10% силы атаки, -5% шанса критического удара","","","Увеличивает броню на 1%.","","","","","16712190","-10% силы атаки, -5% шанса критического удара","","","","","","","","-10% силы атаки, -5% шанса критического удара","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"102010","0","0","0","262416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","191010","0","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","876","0","0","Summon Familiar: Бес-Поджигатель","0","0","0","0","0","0","0","Призыв фамильяра: Бес-Поджигатель","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Призывает Беса-Поджигателя. +1% урона огнём","0","0","0","0","0","0","0","Призывает Беса-Поджигателя. +1% урона огнём","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"103010","0","0","0","2147483648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","101","0","0","0","0","21","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-1","0","0","6","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","876","0","0","Familiar Aura: Бес-Поджигатель","","","","","","","","Аура фамильяра: Бес-Поджигатель","","","Аура фамильяра: Волчонок-Страж","","","","","16712190","","","","","","","","","Аура фамильяра: Бес-Поджигатель","","","","","","","","16712188","+1% урона огнём","","","","","","","","+1% урона огнём","","","Увеличивает броню на 1%.","","","","","16712190","+1% урона огнём","","","","","","","","+1% урона огнём","","","Увеличивает броню на 1%.","","","","","16712190","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
