"ID","ModelName_1","ModelName_2","ModelTexture_1","ModelTexture_2","InventoryIcon_1","InventoryIcon_2","GeosetGroup_1","GeosetGroup_2","GeosetGroup_3","Flags","SpellVisualID","GroupSoundIndex","HelmetGeosetVis_1","HelmetGeosetVis_2","Texture_1","Texture_2","Texture_3","Texture_4","Texture_5","Texture_6","Texture_7","Texture_8","ItemVisual","ParticleColorID"
"121280","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_D_01Black_Pant_LU","Leather_Northrend_D_01Black_Pant_LL","","0","0"
"121281","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_D_01Black_Pant_LU","Leather_Northrend_D_01Black_Pant_LL","","0","0"
"121282","","","","","INV_Boots_07","","1","0","0","0","0","7","0","0","","","","","","","Leather_Northrend_D_01Black_Boot_LL","Leather_Northrend_D_01Black_Boot_FO","0","0"
"121283","","","","","INV_Boots_05","","3","0","0","0","0","7","0","0","","","","","","","Leather_DungeonDruid_A_01OutlandLightBlue_Boot_LL","Leather_DungeonDruid_A_01OutlandLightBlue_Boot_FO","0","0"
"121284","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Leather_Horde_A_02Red_Sleeve_AU","Leather_Horde_A_02Red_Bracer_AL","","Leather_Horde_A_02Red_Chest_TU","Leather_Horde_A_02Red_Chest_TL","","","","0","0"
"121285","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","","Cloth_Holiday_Valentines_A_01_Boot_FO","0","0"
"121286","Shield_ZulGurub_D_01.mdx","","SHIELD_ZULGURUB_D_01","","INV_Shield_22","","0","0","0","0","0","13","0","0","","","","","","","","","0","0"
"121287","Shield_ZulGurub_D_01.mdx","","SHIELD_ZULGURUB_D_01","","INV_Shield_22","","0","0","0","0","0","9","0","0","","","","","","","","","0","0"
"121288","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","","Robe_RaidPriest_D_01PVP_Glove_HA","","","","","","0","0"
"121289","Helm_Cloth_B_04WideBrim.mdx","","Helm_Cloth_B_04WideBrimRed","","INV_Helmet_04","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121290","","","","","INV_Chest_Cloth_24","","2","0","0","0","0","7","0","0","Cloth_Blood_A_01Black_Sleeve_AU","Cloth_Blood_A_01Black_Sleeve_AL","","Cloth_Blood_A_01Black_Chest_TU","Cloth_Blood_A_01Black_Chest_TL","","","","0","0"
"121291","","","","","INV_Chest_Cloth_05","","2","0","0","0","0","7","0","0","Cloth_B_05SwashA_Sleeve_AU","Cloth_B_05SwashA_Sleeve_AL","","Leather_B_01Purple_Chest_TU","Leather_B_01Purple_Chest_TL","","","","0","0"
"121292","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_B_02_Belt_LU","","","0","0"
"121293","","","","","INV_Pants_08","","0","0","1","0","0","7","0","0","","","","","","Leather_RaidDruid_E_01Gray_Robe_LU","Leather_RaidDruid_E_01Gray_Robe_LL","","0","0"
"121294","","","","","INV_Pants_09","","0","0","1","0","0","7","0","0","","","","","","Leather_RaidDruid_E_01Gray_Robe_LU","Leather_RaidDruid_E_01Gray_Robe_LL","","0","0"
"121295","","","","","INV_Bracer_03","","0","0","0","0","0","7","0","0","","Leather_Northrend_B_02_Bracer_AL","","","","","","","0","0"
"121296","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Mail_Horde_B_01Yellow_Boot_LL","","0","0"
"121297","LShoulder_Leather_ZulAman_D_01.mdx","RShoulder_Leather_ZulAman_D_01.mdx","Shoulder_Leather_ZulAman_D_01Green","Shoulder_Leather_ZulAman_D_01Green","INV_Shoulder_24","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121298","LShoulder_Leather_ZulAman_D_01.mdx","RShoulder_Leather_ZulAman_D_01.mdx","Shoulder_Leather_ZulAman_D_01Green","Shoulder_Leather_ZulAman_D_01Green","INV_Shoulder_24","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121299","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Leather_ZulAman_D_01Green_Pant_LU","Leather_ZulAman_D_01Green_Pant_LL","","0","0"
"121300","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_ZulAman_D_01Green_Pant_LU","Leather_ZulAman_D_01Green_Pant_LL","","0","0"
"121301","","","","","INV_Gauntlets_05","","3","0","0","0","0","7","0","0","","Leather_ZulAman_D_01Green_Glove_AL","Leather_ZulAman_D_01Green_Glove_HA","","","","","","0","0"
"121302","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Leather_Horde_B_02Red_Sleeve_AU","Leather_Horde_B_02Red_Bracer_AL","","Leather_Horde_B_02Black_Chest_TU","Leather_Horde_B_02Black_Chest_TL","","","","0","0"
"121303","","","","","INV_Chest_Plate13","","0","0","0","0","0","10","0","0","Mail_RaidHunter_E_01Brown_Sleeve_AU","Mail_RaidHunter_E_01Brown_Bracer_AL","","Mail_RaidHunter_E_01Brown_Chest_TU","Mail_RaidHunter_E_01Brown_Chest_TL","","","","0","0"
"121304","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Mail_RaidHunter_E_01Brown_Belt_LU","","","0","0"
"121305","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_RaidHunter_E_01Brown_Pant_LU","Mail_RaidHunter_E_01Brown_Pant_LL","","0","0"
"121306","","","Cape_Leather_A_02Brown","","INV_Misc_Cape_01","","3","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121307","","","","","INV_Chest_Cloth_24","","0","0","1","0","0","7","0","0","Robe_RaidWarlock_F_01Green_Sleeve_AU","Robe_RaidWarlock_F_01Green_Sleeve_AL","","Robe_RaidWarlock_F_01Green_Chest_TU","Robe_RaidWarlock_F_01Green_Chest_TL","","","","0","0"
"121308","","","","","INV_Belt_08","","0","0","0","0","0","7","0","0","","","","","","Robe_RaidWarlock_F_01Green_Belt_LU","","","0","0"
"121309","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Robe_RaidWarlock_F_01Green_Robe_LU","Robe_RaidWarlock_F_01Green_Robe_LL","","0","0"
"121310","","","","","INV_Gauntlets_18","","3","0","0","0","0","7","0","0","","Robe_RaidWarlock_F_01Green_Glove_AL","Robe_RaidWarlock_F_01Green_Glove_HA","","","","","","0","0"
"121311","Helm_Robe_DungeonPriest_B_01.mdx","","Helm_Robe_DungeonPriest_B_01Red","","INV_Jewelry_Ring_62","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121312","","","","","INV_Chest_Cloth_24","","1","0","1","0","0","7","0","0","Robe_DungeonPriest_B_01Red_Sleeve_AU","Robe_DungeonPriest_B_01Red_Sleeve_AL","","Robe_DungeonPriest_B_01Red_Chest_TU","Robe_DungeonPriest_B_01Red_Chest_TL","","","","0","0"
"121313","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Robe_DungeonPriest_B_01Red_Robe_LU","Robe_DungeonPriest_B_01Red_Robe_LL","","0","0"
"121314","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","Robe_DungeonMage_B_01DarkRed_Glove_AL","Robe_DungeonMage_B_01DarkRed_Glove_HA","","","","","","0","0"
"121315","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","","","","Leather_DungeonDruid_A_01OutlandLightBlue_Chest_TU","Leather_DungeonDruid_A_01OutlandLightBlue_Chest_TL","","","","0","0"
"121316","","","","","INV_Boots_08","","0","0","0","0","0","7","0","0","","","","","","","","Leather_DungeonDruid_A_01OutlandLightBlue_Boot_FO","0","0"
"121317","LShoulder_Plate_Northrend_B_01.mdx","RShoulder_Plate_Northrend_B_01.mdx","Plate_Northrend_B_01DarkRed","Plate_Northrend_B_01DarkRed","INV_Shoulder_69","","0","0","0","0","0","10","0","0","","","","","","","","","0","0"
"121318","LShoulder_Plate_Northrend_B_01.mdx","RShoulder_Plate_Northrend_B_01.mdx","Plate_Northrend_B_01DarkRed","Plate_Northrend_B_01DarkRed","INV_Shoulder_69","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121319","","","Cape_Leather_Horde_C_01Red","","INV_Misc_Cape_01","","1","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121320","","","Cape_Leather_Horde_C_01Red","","INV_Misc_Cape_01","","1","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121321","Helm_Cloth_B_04WideBrim.mdx","","Helm_Leather_B_01Brown","","INV_Helmet_04","","0","0","0","0","0","7","247","247","","","","","","","","","0","0"
"121322","Helm_Monocle_A_01.mdx","","Helm_Monocle_A_01Gold","","INV_Misc_Spyglass_03","","0","0","0","0","0","7","247","247","","","","","","","","","0","0"
"121323","","","Cape_Mail_PVPHorde_B_01Red","","INV_Misc_Cape_01","","1","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121324","","","Cape_Mail_PVPHorde_B_01Red","","INV_Misc_Cape_01","","1","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121325","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Leather_ZulAman_D_01Green_Sleeve_AU","","","Leather_ZulAman_D_01Green_Chest_TU","Leather_ZulAman_D_01Green_Chest_TL","","","","0","0"
"121326","","","","","INV_Chest_Cloth_06","","0","0","0","0","0","7","0","0","Leather_ZulAman_D_01Green_Sleeve_AU","","","Leather_ZulAman_D_01Green_Chest_TU","Leather_ZulAman_D_01Green_Chest_TL","","","","0","0"
"121327","Helm_Leather_RaidDruid_E_01.mdx","","Helm_Leather_RaidDruid_E_01Gray","","INV_Helmet_30","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121328","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Leather_RaidDruid_E_01Gray_Bracer_AL","","","","","","","0","0"
"121329","","","Cape_Plate_PVPHorde_A_01Red","","INV_Misc_Cape_18","","1","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121330","","","Cape_Plate_PVPHorde_A_01Red","","INV_Misc_Cape_01","","1","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121331","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Cloth_Vrykul_B_05Blue_Sleeve_AU","Cloth_Vrykul_B_05Blue_Bracer_AL","","Cloth_Vrykul_B_05Blue_Chest_TU","Cloth_Vrykul_B_05Blue_Chest_TL","","","","0","0"
"121332","","","","","INV_Chest_Chain_11","","0","0","0","0","0","10","0","0","Cloth_Vrykul_B_05Blue_Sleeve_AU","Cloth_Vrykul_B_05Blue_Bracer_AL","","Cloth_Vrykul_B_05Blue_Chest_TU","Cloth_Vrykul_B_05Blue_Chest_TL","","","","0","0"
"121333","","","","","INV_Boots_Plate_09","","0","0","0","0","0","11","0","0","","","","","","","Robe_PVPHorde_A_01Red_Boot_LL","","0","0"
"121334","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","","","","Dress_A_02Orange_Chest_TU","Dress_A_02Orange_Chest_TL","","","","0","0"
"121335","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Dress_A_02Orange_Pant_LU","","","0","0"
"121336","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Cloth_Vrykul_C_05Red_Sleeve_AU","","","Cloth_Vrykul_C_05Red_Chest_TU","Cloth_Vrykul_C_05Red_Chest_TL","","","","0","0"
"121337","","","","","INV_Chest_Cloth_32","","2","0","0","0","0","7","0","0","Robe_Brewfest_A_01_Sleeve_AU","Robe_Brewfest_A_01_Sleeve_AL","","Robe_Brewfest_A_01_Chest_TU","Robe_Brewfest_A_01_Chest_TL","","","","0","0"
"121338","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Robe_Brewfest_A_01_Boot_LL","Robe_Brewfest_A_01_Boot_FO","0","0"
"121339","","","","","INV_Boots_08","","1","0","0","0","0","7","0","0","","","","","","","Robe_Brewfest_A_01_Boot_LL","Robe_Brewfest_A_01_Boot_FO","0","0"
"121340","","","","","INV_Chest_Cloth_32","","0","0","0","0","0","7","0","0","Robe_Brewfest_A_02_Sleeve_AU","","","Robe_Brewfest_A_02_Chest_TU","Robe_Brewfest_A_02_Chest_TL","","","","0","0"
"121341","","","","","INV_Pants_08","","0","0","1","0","0","7","0","0","","","","","","Robe_Brewfest_A_02_Robe_LU","Robe_Brewfest_A_02_Robe_LL","","0","0"
"121342","Helm_Robe_Brewfest_A_01.mdx","","Helm_Robe_Brewfest_A_01Brown","","INV_Helmet_117","","0","0","0","0","0","7","249","0","","","","","","","","","0","0"
"121343","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","Robe_Brewfest_A_02_Boot_LL","Robe_Brewfest_A_02_Boot_FO","0","0"
"121344","","","","","INV_Boots_08","","0","0","0","0","0","7","0","0","","","","","","","Robe_Brewfest_A_02_Boot_LL","Robe_Brewfest_A_02_Boot_FO","0","0"
"121345","","","","","INV_Chest_Cloth_32","","0","0","0","0","0","7","0","0","","","","Robe_Brewfest_A_02_Chest_TU","Robe_Brewfest_A_02_Chest_TL","","","","0","0"
"121346","","","","","INV_Boots_05","","1","0","0","0","0","7","0","0","","","","","","","Robe_Brewfest_A_02_Boot_LL","Robe_Brewfest_A_02_Boot_FO","0","0"
"121347","Helm_Robe_Brewfest_A_01.mdx","","Helm_Robe_Brewfest_A_01Green","","INV_Helmet_117","","0","0","0","0","0","7","249","0","","","","","","","","","0","0"
"121348","Helm_Mail_B_01.mdx","","Helm_Plate_A_01Crusader","","INV_Helmet_34","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121349","","","","","INV_Boots_05","","3","0","0","0","0","7","0","0","","","","","","","","ROBE_DUNGEONWARLOCK_B_01BROWN_BOOT_FO","0","0"
"121350","","","","","INV_Gauntlets_18","","0","0","0","0","0","7","0","0","","","ROBE_DUNGEONWARLOCK_B_01BROWN_GLOVE_HA","","","","","","0","0"
"121351","Helm_Robe_Brewfest_A_01.mdx","","Helm_Robe_Brewfest_A_01Blue","","INV_Helmet_117","","0","0","0","0","0","7","249","0","","","","","","","","","0","0"
"121352","","","","","INV_Gauntlets_18","","3","0","0","0","0","7","0","0","","Leather_ZulAman_D_01Green_Glove_AL","Leather_ZulAman_D_01Green_Glove_HA","","","","","","0","0"
"121353","","","","","INV_Gauntlets_12","","3","0","0","0","0","10","0","0","","Leather_ZulAman_D_01Green_Glove_AL","Leather_ZulAman_D_01Green_Glove_HA","","","","","","0","0"
"121354","LShoulder_Plate_ZulAman_D_01.mdx","RShoulder_Plate_ZulAman_D_01.mdx","Plate_ZulAman_D_01Dark","Plate_ZulAman_D_01Dark","INV_Shoulder_81","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121355","","","","","INV_Chest_Chain_11","","0","0","0","0","0","10","0","0","Plate_ZulAman_D_01Dark_Sleeve_AU","","","Plate_ZulAman_D_01Dark_Chest_TU","Plate_ZulAman_D_01Dark_Chest_TL","","","","0","0"
"121356","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Mail_Zulaman_D_01DarkYellow_Belt_LU","","","0","0"
"121357","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Mail_Zulaman_D_01DarkYellow_Belt_LU","","","0","0"
"121358","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Mail_Zulaman_D_01DarkYellow_Belt_LU","","","0","0"
"121359","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Plate_ZulAman_D_01Dark_Pant_LU","Plate_ZulAman_D_01Dark_Pant_LL","","0","0"
"121360","","","","","INV_Boots_Plate_09","","3","0","0","0","0","11","0","0","","","","","","","Plate_ZulAman_D_01Dark_Boot_LL","Plate_ZulAman_D_01Dark_Boot_FO","0","0"
"121361","","","","","INV_Gauntlets_29","","0","0","0","0","0","11","0","0","","Plate_ZulAman_D_01Dark_Glove_AL","Plate_ZulAman_D_01Dark_Glove_HA","","","","","","0","0"
"121362","","","","","INV_Boots_08","","0","0","0","0","0","7","0","0","","","","","","","Leather_ZulAman_D_01Black_Boot_LL","","0","0"
"121363","","","","","INV_Bracer_03","","0","0","0","0","0","10","0","0","","Mail_Zulaman_D_01Green_Bracer_AL","","","","","","","0","0"
"121364","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Mail_Zulaman_D_01Green_Boot_LL","","0","0"
"121365","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Robe_ZulAman_D_01Black_Sleeve_AU","Robe_ZulAman_D_01Black_Sleeve_AL","","Robe_ZulAman_D_01Black_Chest_TU","Robe_ZulAman_D_01Black_Chest_TL","","","","0","0"
"121366","","","","","INV_Pants_08","","0","0","1","0","0","7","0","0","","","","","","Robe_ZulAman_D_01Black_Robe_LU","Robe_ZulAman_D_01Black_Robe_LL","","0","0"
"121367","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Mail_Zulaman_D_01DarkYellow_Boot_LL","","0","0"
"121368","LShoulder_Robe_ZulAman_D_01.mdx","RShoulder_Robe_ZulAman_D_01.mdx","Shoulder_Robe_ZulAman_D_01","Shoulder_Robe_ZulAman_D_01","INV_Shoulder_13","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121369","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Robe_ZulAman_D_01Black_Sleeve_AU","Robe_ZulAman_D_01_Sleeve_AL","","Robe_ZulAman_D_01_Chest_TU","Robe_ZulAman_D_01_Chest_TL","","","","0","0"
"121370","","","","","INV_Bracer_13","","0","0","0","0","0","7","0","0","","Robe_ZulAman_D_01_Bracer_AL","","","","","","","0","0"
"121371","Helm_Robe_Brewfest_A_01.mdx","","Helm_Robe_Brewfest_A_01Purple","","INV_Helmet_117","","0","0","0","0","0","7","249","0","","","","","","","","","0","0"
"121372","","","","","INV_Chest_Plate13","","0","0","0","0","0","10","0","0","Mail_Zulaman_D_01Purple_Sleeve_AU","","","Mail_Zulaman_D_01Purple_Chest_TU","Mail_Zulaman_D_01Purple_Chest_TL","","","","0","0"
"121373","","","","","INV_Belt_03","","0","0","0","0","0","10","0","0","","","","","","Mail_Zulaman_D_01Purple_Belt_LU","","","0","0"
"121374","","","","","INV_Pants_03","","0","0","0","0","0","10","0","0","","","","","","Mail_Zulaman_D_01Purple_Pant_LU","Mail_Zulaman_D_01Purple_Pant_LL","","0","0"
"121375","","","","","INV_Boots_01","","0","0","0","0","0","10","0","0","","","","","","","Mail_Zulaman_D_01Purple_Boot_LL","","0","0"
"121376","","","","","INV_Gauntlets_04","","3","0","0","0","0","10","0","0","","Mail_Zulaman_D_01Purple_Glove_AL","Mail_Zulaman_D_01Purple_Glove_HA","","","","","","0","0"
"121377","LShoulder_Plate_Zulaman_D_03.mdx","RShoulder_Plate_Zulaman_D_03.mdx","Shoulder_Plate_Zulaman_D_03Grey","Shoulder_Plate_Zulaman_D_03Grey","INV_Shoulder_84","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121378","LShoulder_Plate_Zulaman_D_03.mdx","RShoulder_Plate_Zulaman_D_03.mdx","Shoulder_Plate_Zulaman_D_03Grey","Shoulder_Plate_Zulaman_D_03Grey","INV_Shoulder_84","","0","0","0","0","0","11","0","0","","","","","","","","","0","0"
"121379","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Plate_ZulAman_D_01Red_Sleeve_AU","","","Leather_ZulAman_D_01Black_Chest_TU","Leather_ZulAman_D_01Black_Chest_TL","","","","0","0"
"121380","","","","","INV_Boots_08","","3","0","0","0","0","7","0","0","","","","","","","Leather_ZulAman_D_01Black_Boot_LL","","0","0"
"121381","","","","","INV_Shirt_GuildTabard_01","","1","0","0","0","0","7","0","0","","","","Tabard_A_NDAlliance_Chest_TU","Tabard_A_NDAlliance_Chest_TL","","","","0","0"
"121382","","","","","INV_Boots_08","","0","0","0","0","0","7","0","0","","","","","","","Robe_Brewfest_A_01_Boot_LL","Robe_Brewfest_A_01_Boot_FO","0","0"
"121383","","","","","INV_Chest_Cloth_38","","0","0","0","0","0","7","0","0","Cloth_Blood_A_01Orange_Sleeve_AU","Cloth_Blood_A_01Orange_Sleeve_AL","","Cloth_Blood_A_02Orange_Chest_TU","Cloth_Blood_A_02Orange_Chest_TL","","","","0","0"
"121384","","","","","INV_Boots_05","","0","0","0","0","0","7","0","0","","","","","","","Cloth_A_01Black_Pant_LL","Cloth_A_01Black_Boot_FO","0","0"
"121385","Helm_Mask_Halloween.mdx","","Helm_Mask_Halloween_DwM","","INV_Misc_Head_Dwarf_02","","0","0","0","0","0","7","249","0","","","","","","","","","0","0"
"121386","Helm_Mask_Plague.mdx","","Helm_Mask_Plague","","Spell_Arcane_Arcane02","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121387","Helm_Mask_Plague.mdx","","Helm_Mask_Plague","","Spell_Arcane_Arcane02","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121388","","","","","INV_Boots_08","","3","0","0","0","0","7","0","0","","","","","","","Leather_Horde_C_01Green_Boot_LL","Leather_Horde_C_01Green_Boot_FO","0","0"
"121389","","","","","INV_Gauntlets_18","","1","0","0","0","0","7","0","0","","","Leather_A_05Yellow_Glove_HA","","","","","","0","0"
"121390","LShoulder_Plate_D_01.mdx","RShoulder_Plate_D_01.mdx","Shoulder_Mail_B_01Black","Shoulder_Mail_B_01Black","INV_Shoulder_15","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121391","LShoulder_Leather_ZulAman_D_01.mdx","RShoulder_Leather_ZulAman_D_01.mdx","Shoulder_Leather_ZulAman_D_01Turquoise","Shoulder_Leather_ZulAman_D_01Turquoise","INV_Shoulder_24","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121392","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Leather_ZulAman_D_01Turquoise_Sleeve_AU","","","Leather_ZulAman_D_01Turquoise_Chest_TU","Leather_ZulAman_D_01Turquoise_Chest_TL","","","","0","0"
"121393","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_ZulAman_D_01Turquoise_Pant_LU","Leather_ZulAman_D_01Turquoise_Pant_LL","","0","0"
"121394","","","","","INV_Gauntlets_05","","3","0","0","0","0","7","0","0","","Leather_ZulAman_D_01Turquoise_Glove_AL","Leather_ZulAman_D_01Turquoise_Glove_HA","","","","","","0","0"
"121395","","","","","INV_Chest_Chain_09","","0","0","0","0","0","10","0","0","Mail_RaidShaman_D_01PVP_Sleeve_AU","Mail_RaidShaman_D_01PVP_Bracer_AL","","Mail_RaidShaman_D_01PVP_Chest_TU","Mail_RaidShaman_D_01PVP_Chest_TL","","","","0","0"
"121396","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","Leather_RaidRogue_D_01PVP_Sleeve_AU","Leather_RaidRogue_D_01PVP_Sleeve_AL","","Leather_RaidRogue_D_01PVP_Chest_TU","Leather_RaidRogue_D_01PVP_Chest_TL","","","","0","0"
"121397","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_01_Belt_LU","","","0","0"
"121398","","","","","INV_Pants_08","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_01White_Pant_LU","Leather_Northrend_C_01White_Pant_LL","","0","0"
"121399","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_01White_Pant_LU","Leather_Northrend_C_01White_Pant_LL","","0","0"
"121400","","","","","INV_Boots_08","","3","0","0","0","0","7","0","0","","","","","","","Leather_Northrend_C_01White_Boot_LL","Leather_Northrend_C_01White_Boot_FO","0","0"
"121401","","","","","INV_Belt_15","","0","0","0","0","0","11","0","0","","","","","","Plate_Northrend_D_01Red_Belt_LU","","","0","0"
"121402","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Plate_Northrend_D_01Red_Pant_LU","Plate_Northrend_D_01Red_Pant_LL","","0","0"
"121403","","","","","INV_Boots_Plate_09","","3","0","0","0","0","11","0","0","","","","","","","Plate_Northrend_D_01Red_Boot_LL","Plate_Northrend_D_01Red_Boot_FO","0","0"
"121404","","","","","INV_Chest_Cloth_05","","0","0","0","0","0","7","0","0","","","","LEATHER_DUNGEONDRUID_B_01BLUE_CHEST_TU","LEATHER_DUNGEONDRUID_B_01BLUE_CHEST_TL","","","","0","0"
"121405","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_Northrend_C_01White_Belt_LU","","","0","0"
"121406","","","","","INV_Pants_09","","0","0","1","0","0","7","0","0","","","","","","Robe_ZulAman_D_01Green_Robe_LU","Robe_ZulAman_D_01Green_Robe_LL","","0","0"
"121407","Helm_Circlet_A_01.mdx","","Helm_Circlet_A_01Brown","","INV_Misc_Bandana_01","","0","0","0","0","0","7","247","0","","","","","","","","","0","0"
"121408","","","","","INV_Pants_04","","0","0","0","0","0","11","0","0","","","","","","Plate_Northrend_D_01Gray_Pant_LU","Plate_Northrend_D_01Gray_Pant_LL","","0","0"
"121409","LShoulder_Leather_RaidDruid_A_01.mdx","RShoulder_Leather_RaidDruid_A_01.mdx","Shoulder_Leather_RaidDruid_A_01OutlandPurple","Shoulder_Leather_RaidDruid_A_01OutlandPurple","INV_Shoulder_07","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121410","","","","","INV_Belt_16","","0","0","0","0","0","7","0","0","","","","","","Leather_RaidDruid_A_01OutlandPurple_Belt_LU","","","0","0"
"121411","","","","","INV_Pants_09","","0","0","0","0","0","7","0","0","","","","","","LEATHER_DUNGEONDRUID_B_01RED_PANT_LU","LEATHER_DUNGEONDRUID_B_01RED_PANT_LL","","0","0"
"121412","","","","","INV_Pants_08","","0","0","1","0","0","7","0","0","","","","","","Robe_DungeonMage_A_01OutlandPurple_Robe_LU","Robe_DungeonMage_A_01OutlandPurple_Robe_LL","","0","0"
"121413","","","","","INV_Pants_Wolf","","0","0","1","0","0","7","0","0","","","","","","Robe_DungeonMage_A_01OutlandPurple_Robe_LU","Robe_DungeonMage_A_01OutlandPurple_Robe_LL","","0","0"
"121414","","","","","INV_Gauntlets_05","","1","0","0","0","0","7","0","0","","Leather_C_02White_Glove_AL","","","","","","","0","0"
"121415","LShoulder_Leather_A_02.mdx","RShoulder_Leather_A_02.mdx","Shoulder_Leather_A_02Green","Shoulder_Leather_A_02Green","INV_Shoulder_08","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121416","","","","","INV_Boots_03","","3","0","0","0","0","7","0","0","","","","","","","","Leather_C_02Green_Boot_FO","0","0"
"121417","","","","","INV_Gauntlets_05","","0","0","0","0","0","7","0","0","","Leather_C_02Green_Bracer_AL","Leather_C_02Green_Glove_HA","","","","","","0","0"
"121418","","","Cape_Robe_PVPHorde_B_01Purple","","INV_Misc_Cape_10","","0","0","0","0","0","7","0","0","","","","","","","","","0","0"
"121419","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Cloth_Lumberjack_A_02_Sleeve_AU","Cloth_Lumberjack_A_02_Sleeve_AL","","Cloth_Lumberjack_A_02_Chest_TU","Cloth_Lumberjack_A_02_Chest_TL","","","","0","0"
"121420","","","","","INV_Chest_Cloth_24","","0","0","0","0","0","7","0","0","Cloth_Lumberjack_A_02Brown_Sleeve_AU","Cloth_Lumberjack_A_02Brown_Sleeve_AL","","Cloth_Lumberjack_A_02Brown_Chest_TU","Cloth_Lumberjack_A_02Brown_Chest_TL","","","","0","0"
