"ID","ContinentID","ParentAreaID","AreaBit","Flags","SoundProviderPref","SoundProviderPrefUnderWater","AmbienceID","ZoneMusic","IntroSound","ExplorationLevel","AreaName_enUS","AreaName_enGB","AreaName_koKR","AreaName_frFR","AreaName_deDE","AreaName_enCN","AreaName_zhCN","AreaName_enTW","AreaName_zhTW","AreaName_esES","AreaName_esMX","AreaName_ruRU","AreaName_ptPT","AreaName_ptBR","AreaName_itIT","AreaName_Unk","AreaName_Mask","FactionGroupMask","LiquidTypeID_1","LiquidTypeID_2","LiquidTypeID_3","LiquidTypeID_4","MinElevation","AmbientMultiplier"
"3298","30","2597","1027","1073741824","0","0","0","0","0","0","","","","","","","","","Перевал Северного Волка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3299","30","2597","1028","1073741824","0","0","0","0","0","0","","","","","","","","","Перевал Дун Болдар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3300","30","2597","1029","1073741824","0","0","0","0","0","0","","","","","","","","","Кладбище Стылой Крови","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3301","30","2597","1030","1073741824","0","0","0","0","0","0","","","","","","","","","Кладбище Снегопада","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3302","30","2597","1031","1073741824","0","0","0","0","0","0","","","","","","","","","Кладбище Каменного Очага","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3303","30","2597","1032","1073741824","0","0","0","0","0","0","","","","","","","","","Кладбище Грозовой Вершины","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3304","30","2597","1033","1073741824","0","0","0","0","0","0","","","","","","","","","Укрытие Ледяного Крыла","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3305","30","2597","1034","1073741824","0","0","0","0","0","0","","","","","","","","","Укрытие Каменного Очага","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3306","30","2597","1035","1073741824","0","0","0","0","0","0","","","","","","","","","Гряда Дикой Лапы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3317","0","47","1036","1075839040","0","0","0","0","0","0","","","","","","","","","Деревня Сломанного Клыка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3318","30","2597","1037","1073741824","0","0","0","0","0","0","","","","","","","","","Обелиск Дуротана","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3319","1","331","1038","1075839040","0","0","0","0","0","0","","","","","","","","","Роща Среброкрылых","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3320","489","3277","1039","1073741824","0","0","0","0","0","0","","","","","","","","","Лесопилка Песни Войны","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3321","489","3277","1040","1073741824","0","0","0","0","0","0","","","","","","","","","Крепость Среброкрылых","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3337","30","2597","1041","1073741824","0","0","0","0","0","0","","","","","","","","","Пещера Дикой Лапы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3338","30","2597","1042","1073741824","0","0","0","0","0","0","","","","","","","","","Сокрытое ущелье","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3357","0","33","1043","1073741888","0","0","0","245","0","0","","","","","","","","","Остров Йоджамба","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3358","529","0","1044","16384","0","11","37","219","0","0","","","","","","","","","Низина Арати","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3377","309","1977","1045","1073741824","0","0","0","0","0","0","","","","","","","","","Серпантин","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3378","309","1977","1046","1073741824","0","0","0","0","0","0","","","","","","","","","Алтарь Хир'ика","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3379","309","1977","1047","1073741824","0","0","0","0","0","0","","","","","","","","","Шадра'заар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3380","309","1977","1048","1073741824","0","0","0","0","0","0","","","","","","","","","Земли Хаккари","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3381","309","1977","1049","1073741824","0","0","0","0","0","0","","","","","","","","","Холм Ширвалла","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3382","309","1977","1050","1073741824","0","0","0","0","0","0","","","","","","","","","Храм Бетекк","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3383","309","1977","1051","1073741824","0","0","0","245","0","0","","","","","","","","","Алтарь Кипящей Крови","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3384","309","1977","1052","1073741824","0","0","0","0","0","0","","","","","","","","","Алтарь Бога Крови","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3397","309","1977","1053","1073741824","0","0","0","0","0","0","","","","","","","","","Пирамида Занзы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3398","309","1977","1054","1073741824","0","0","0","0","0","0","","","","","","","","","Грань Безумия","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3417","529","3358","1055","1073758208","0","0","0","0","0","0","","","","","","","","","Зал Троллебоя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3418","529","3358","1056","1073758208","0","0","0","0","0","0","","","","","","","","","Логово Осквернителя","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3419","309","1977","1057","1073741824","0","0","0","0","0","0","","","","","","","","","Стоянка Пэгла","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3420","529","3358","1058","1073758208","0","0","0","0","0","0","","","","","","","","","Ферма","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3421","529","3358","1059","1073758208","0","0","0","0","0","0","","","","","","","","","Кузница","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3422","529","3358","1060","1073758208","0","0","0","0","0","0","","","","","","","","","Лесопилка","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3423","529","3358","1061","1073758208","0","0","0","0","0","0","","","","","","","","","Золотой рудник","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3424","529","3358","1062","1073758208","0","0","0","0","0","0","","","","","","","","","Стойла","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3425","1","1377","1063","1075839040","0","0","0","0","0","55","","","","","","","","","Крепость Кенария","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3426","1","1377","1064","1073741888","0","0","0","0","0","59","","","","","","","","","Лагерь Оленьего Шлема","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3427","1","1377","1065","1073741888","0","0","0","0","0","0","","","","","","","","","Лагерь Бронзоборода","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3428","531","0","1579","67108864","0","0","352","248","0","0","","","","","","","","","Ан'Кираж","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3429","509","0","1580","0","0","0","352","248","0","0","","","","","","","","","Руины Ан'Киража","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3430","530","0","1581","64","0","0","351","268","0","0","","","","","","","","","Леса Вечной Песни","","","","","","","","16712190","4","0","0","0","0","-1007026176","0,6"
"3431","530","3430","1582","1076887552","0","0","0","295","0","0","","","","","","","","","Остров Солнечного Скитальца","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3432","530","3430","1583","1073741824","0","0","0","295","0","0","","","","","","","","","Святилище Дат'Ремара","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3433","530","0","1584","64","0","0","364","300","0","0","","","","","","","","","Призрачные земли","","","","","","","","16712190","4","0","0","0","0","-1007026176","0,75"
"3434","531","3428","1072","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Скарабея","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3435","531","3428","1586","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Генерала","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3436","531","3428","1587","1073741824","0","0","0","0","0","0","","","","","","","","","Резервуар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3437","531","3428","1589","1073741824","0","0","0","0","0","0","","","","","","","","","Инкубатор","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3438","531","3428","1590","1073741824","0","0","0","0","0","0","","","","","","","","","Соты","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3439","531","3428","1077","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Стражей","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3440","509","3429","1078","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Скарабея","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3441","509","3429","1079","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Генерала","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3442","509","3429","1080","1073741824","0","0","0","0","0","0","","","","","","","","","Резервуар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3443","509","3429","1081","1073741824","0","0","0","0","0","0","","","","","","","","","Инкубатор","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3444","509","3429","1082","1073741824","0","0","0","0","0","0","","","","","","","","","Соты","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3445","509","3429","1083","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Стражей","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3446","1","1377","1066","1073741888","0","0","0","0","0","0","","","","","","","","","Сумеречная пещера","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3447","1","1377","1067","1073741888","0","0","0","0","0","0","","","","","","","","","Укрытие Ортелла","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3448","509","3429","1068","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Скарабея","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3449","509","3429","1069","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Генерала","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3450","509","3429","1070","1073741824","0","0","0","0","0","0","","","","","","","","","Резервуар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3451","509","3429","1071","1073741824","0","0","0","0","0","0","","","","","","","","","Инкубатор","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3452","509","3429","1585","1073741824","0","0","0","0","0","0","","","","","","","","","Соты","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3453","509","3429","1073","1073741824","0","0","0","0","0","0","","","","","","","","","Терраса Стражей","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3454","1","1377","1074","1073741888","0","0","0","0","0","0","","","","","","","","","Руины Ан'Киража","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3455","530","0","1084","64","0","0","24","268","0","0","","","","","","","","","Северное море","","","","","","","","16712190","4","0","0","0","0","-1007026176","0,6"
"3456","533","0","1588","4099","0","0","0","0","0","0","","","","","","","","","Наксрамас","","","","","","","","16712190","0","0","0","0","21","-1007026176","0,5"
"3457","532","0","1085","0","0","0","49","0","0","0","","","","","","","","","Каражан","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3459","0","0","0","512","3","11","0","0","0","0","","","","","","","","","Город","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3460","530","3430","1086","1073741888","0","0","365","0","0","6","","","","","","","","","Золотистое взморье","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3461","530","3430","1087","1073741888","0","0","0","0","0","7","","","","","","","","","Причал Солнечного Паруса","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3462","530","3430","1088","1076887616","0","0","0","0","0","6","","","","","","","","","Деревня Легкий Ветерок","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3463","530","3430","1089","1073741888","0","0","0","0","0","5","","","","","","","","","Врата Магистров","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3464","530","3430","1090","1073741888","0","0","0","297","484","7","","","","","","","","","Обитель Странников","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3465","530","3430","1091","1073741888","0","0","0","297","0","5","","","","","","","","","Северное святилище","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3466","530","3430","1092","1073741888","0","0","0","297","0","6","","","","","","","","","Западное святилище","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3467","530","3430","1093","1073741888","0","0","363","297","0","7","","","","","","","","","Восточное святилище","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3468","530","3430","1094","1073741888","0","0","0","0","0","7","","","","","","","","","Вилла Салтерила","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3469","530","3430","1095","1075839040","0","0","0","0","0","5","","","","","","","","","Стойла Турона","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3470","530","3430","1096","1073741888","0","0","0","0","0","6","","","","","","","","","Пруд Тихого Шелеста","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3471","530","3430","1097","1073741888","0","0","0","0","0","9","","","","","","","","","Живой лес","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3472","530","3430","1098","1073741888","0","0","365","0","0","10","","","","","","","","","Побережье Лазурного Ветра","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3473","530","3430","1099","1073741888","0","0","0","0","0","8","","","","","","","","","Озеро Элрендар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3474","530","3430","1100","1073741888","0","0","363","0","0","9","","","","","","","","","Выжженная роща","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3475","530","3430","1101","1073741888","0","0","394","0","0","10","","","","","","","","","Зеб'Вата","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3476","530","3430","1102","1073741888","0","0","394","0","0","10","","","","","","","","","Тор'Вата","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3477","571","0","1103","17408","0","0","0","0","0","73","","","","","","","","","Азжол-Неруб","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3478","1","0","1075","0","0","0","38","176","0","0","","","","","","","","","Врата Ан'Киража","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3479","530","0","1104","64","0","0","24","305","0","0","","","","","","","","","Сокрытое море","","","","","","","","16712190","2","0","0","0","0","-1007026176","0,6"
"3480","530","3430","1105","1073741888","0","0","365","0","0","9","","","","","","","","","Земли Блеклых Сумерек","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3481","530","3430","1106","1073741888","0","0","0","0","0","10","","","","","","","","","Замок Блеклых Сумерек","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3482","530","3430","1107","1073741888","0","0","363","0","0","5","","","","","","","","","Тропа Мертвых","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3483","530","0","1108","17472","0","0","370","277","0","0","","","","","","","","","Полуостров Адского Пламени","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3484","530","3430","1109","1073741824","0","0","0","0","0","0","","","","","","","","","Солнечный Шпиль","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3485","530","3430","1110","1073741824","0","0","0","295","0","0","","","","","","","","","Академия Фалтриена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3486","0","36","1076","1073741888","0","0","0","0","0","30","","","","","","","","","Поместье Черного Ворона","","","","","","","","16712190","0","0","0","0","0","-1007026176","0"
"3487","530","0","1111","2097464","0","0","351","296","483","10","","","","","","","","","Луносвет","","","","","","","","16712190","4","0","0","0","0","-1007026176","0,6"
"3488","530","3433","1112","1076887616","0","0","0","0","0","10","","","","","","","","","Транквиллион","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3489","530","3433","1113","1073741888","0","0","0","0","0","10","","","","","","","","","Деревня Солнечной Короны","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3490","530","3433","1114","1073741888","0","0","392","0","0","11","","","","","","","","","Деревня Золотистой Дымки","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3491","530","3433","1115","1073741888","0","0","392","0","0","14","","","","","","","","","Деревня Ветрокрылых","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3492","530","3433","1116","1073741888","0","0","392","0","0","16","","","","","","","","","Шпили Ветрокрылых","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3493","530","3433","1117","1075839040","0","0","0","297","0","12","","","","","","","","","Святилище Солнца","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3494","530","3433","1118","1073741888","0","0","392","297","0","13","","","","","","","","","Святилище Луны","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3495","530","3433","1119","1073741888","0","0","0","0","0","14","","","","","","","","","Башня Утренней Звезды","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3496","530","3433","1120","1073741888","0","0","0","297","484","14","","","","","","","","","Анклав Странников","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3497","530","3433","1121","1073741888","0","0","392","338","0","10","","","","","","","","","Ан'дарот","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3498","530","3433","1122","1073741888","0","0","0","338","0","13","","","","","","","","","Ан'телас","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3499","530","3433","1123","1073741888","0","0","394","338","0","16","","","","","","","","","Ан'овин","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3500","530","3433","1124","1073741888","0","0","37","301","0","19","","","","","","","","","Смертхольм","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,75"
"3501","530","3433","1125","1073741888","0","0","392","338","0","18","","","","","","","","","Кровоточащий зиккурат","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3502","530","3433","1126","1073741888","0","0","0","338","0","18","","","","","","","","","Воющий зиккурат","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3503","530","3433","1127","1073741888","0","0","393","343","0","14","","","","","","","","","Остров Шаландис","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3504","530","3433","1128","1073741888","0","0","0","0","0","10","","","","","","","","","Имение Торила","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3505","530","3433","1129","1073741888","0","0","392","338","0","13","","","","","","","","","Беспросветные рудники","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3506","530","3433","1130","1073741888","0","0","0","0","0","15","","","","","","","","","Поместье Андилиен","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3507","530","3433","1131","1074004032","0","0","394","338","0","11","","","","","","","","","Холмы Томагавков","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3508","530","3433","1132","1074004032","0","0","394","0","0","18","","","","","","","","","Перевал Амани","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3509","530","3433","1133","1073741888","0","0","0","338","0","10","","","","","","","","","Пик Солнечного Пастбища","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3510","530","3433","1134","1073741888","0","0","0","338","0","15","","","","","","","","","Катакомбы Амани","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3511","530","3433","1135","1073741888","0","0","0","0","0","20","","","","","","","","","Башня Проклятых","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3512","530","3433","1136","1073741888","0","0","394","0","0","11","","","","","","","","","Зеб'Сора","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3513","530","3433","1137","1073741888","0","0","0","0","0","13","","","","","","","","","Озеро Элрендар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3514","530","3433","1138","1073741888","0","0","363","0","0","10","","","","","","","","","Тропа Мертвых","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3515","530","3433","1139","1073741888","0","0","0","0","0","11","","","","","","","","","Река Элрендар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3516","530","3433","1140","1073741888","0","0","394","0","0","17","","","","","","","","","Зеб'Тела","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3517","530","3433","1141","1073741888","0","0","394","0","0","18","","","","","","","","","Зеб'Нова","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3518","530","0","1142","17472","0","0","369","267","0","0","","","","","","","","","Награнд","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,5"
"3519","530","0","1143","17472","0","0","368","270","0","0","","","","","","","","","Лес Тероккар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3520","530","0","1144","17472","0","0","405","273","0","0","","","","","","","","","Долина Призрачной Луны","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,5"
"3521","530","0","1145","17472","0","0","400","269","0","0","","","","","","","","","Зангартопь","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,75"
"3522","530","0","1146","17472","0","0","406","266","0","0","","","","","","","","","Острогорье","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,3"
"3523","530","0","1147","17472","0","0","401","272","0","0","","","","","","","","","Пустоверть","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,5"
"3524","530","0","1148","64","0","0","366","305","0","0","","","","","","","","","Остров Лазурной Дымки","","","","","","","","16712190","2","0","0","0","0","-1007026176","0,6"
"3525","530","0","1149","64","0","0","397","276","0","0","","","","","","","","","Остров Кровавой Дымки","","","","","","","","16712190","2","0","0","0","0","-1007026176","0,6"
"3526","530","3524","1150","1075838992","0","0","366","274","0","0","","","","","","","","","Долина Аммен","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3527","530","3524","1151","1074790416","0","0","376","274","0","0","","","","","","","","","Место Крушения","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3528","530","3524","1152","1073741824","0","0","0","274","0","0","","","","","","","","","Серебристое озеро","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3529","530","3524","1153","1073741824","0","0","0","308","0","0","","","","","","","","","Совиная чаща","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3530","530","3524","1154","1073741824","0","0","0","309","0","0","","","","","","","","","Хребет Теней","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3531","530","3430","1155","1073741888","0","0","395","0","0","5","","","","","","","","","Обводной путь","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3532","530","3430","1156","1073741888","0","0","395","297","483","5","","","","","","","","","Рассветная улица","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3533","530","3430","1157","1073741888","0","0","395","298","0","5","","","","","","","","","Руины Луносвета","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3534","530","3430","1158","1073741888","0","0","395","298","0","5","","","","","","","","","Путь Фета","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3535","540","0","1159","0","0","0","0","0","0","0","","","","","","","","","Цитадель Адского Пламени","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3536","530","3483","1160","1075856448","0","0","0","342","0","0","","","","","","","","","Траллмар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3537","571","0","1161","17473","0","0","438","413","0","0","","","","","","","","","Борейская тундра","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3538","530","3483","1162","1075856448","0","0","0","279","0","0","","","","","","","","","Оплот Чести","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3539","530","3483","1163","1073761280","0","0","0","0","473","58","","","","","","","","","Ступени Судьбы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3540","530","0","1164","17408","0","0","370","0","0","0","","","","","","","","","Круговерть Пустоты","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3541","530","3483","1165","1073759296","0","0","0","0","487","61","","","","","","","","","Лагерь Легиона: Магеддон","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3542","530","3483","1166","1073759296","0","0","0","0","472","58","","","","","","","","","Путь Славы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3543","530","3483","1167","1073759296","0","0","0","0","479","61","","","","","","","","","Глубокий Разлом","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3544","530","3483","1168","1073759296","0","0","0","0","0","61","","","","","","","","","Долина Осколков","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3545","530","3483","1169","1073759296","0","0","0","0","0","62","","","","","","","","","Цитадель Адского Пламени","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3546","530","3483","1170","1073759296","0","0","0","0","475","59","","","","","","","","","Оружейная Экспедиции","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3547","530","3483","1171","1073759296","0","0","0","0","489","70","","","","","","","","","Трон Кил'джедена","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3548","530","3483","1172","1073759296","0","0","0","0","488","60","","","","","","","","","Лагерь Легиона: Ярость","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3549","530","3483","1173","1073759296","0","0","0","0","487","60","","","","","","","","","Точка вторжения: Аннигилятор","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3550","530","3483","1174","1073759296","0","0","0","0","0","58","","","","","","","","","Руины Боруна","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3551","530","3483","1175","1073759296","0","0","0","0","471","62","","","","","","","","","Руины Ша'наара","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3552","530","3483","1176","1075856448","0","0","0","310","0","0","","","","","","","","","Храм Телхамата","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3553","530","3483","1177","1073759296","0","0","0","0","471","61","","","","","","","","","Пруды Аггонара","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3554","530","3483","1178","1075856448","0","0","0","309","0","0","","","","","","","","","Соколиный Дозор","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3555","530","3483","1179","1073759296","0","0","0","0","503","0","","","","","","","","","Застава маг'харов","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3556","530","3483","1180","1073759296","0","0","0","0","480","62","","","","","","","","","Логово Хаал'еш","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3557","530","0","1181","2097464","0","0","366","305","0","10","","","","","","","","","Экзодар","","","","","","","","16712190","2","0","0","0","0","-979615744","0,6"
"3558","530","3430","1182","1073741888","0","0","0","0","0","7","","","","","","","","","Водопад Элрендар","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3559","530","3524","1183","1073741824","0","0","0","308","0","0","","","","","","","","","Совиные холмы","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3560","530","3524","1184","1073741840","0","0","0","274","0","0","","","","","","","","","Поля Аммен","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3561","530","3524","1185","1073741888","0","0","0","274","0","0","","","","","","","","","Священная роща","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3562","543","0","1186","0","0","0","370","293","0","0","","","","","","","","","Бастионы Адского Пламени","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,4"
"3563","543","3562","1187","1073741824","0","0","0","0","0","0","","","","","","","","","Цитадель Адского Пламени","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3564","530","3524","1188","1073741888","0","0","0","0","0","0","","","","","","","","","Тлеющая поляна","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
"3565","530","3521","1189","1075856448","0","0","0","0","494","0","","","","","","","","","Кенарийский оплот","","","","","","","","16712190","0","0","0","0","0","-1007026176","0,6"
